idx,sec,nanosec,t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
58,1786799111,443409768,1786799111.443410,-11.595106662995665,-1.9925741509857606,0.08489879452333415,0.0,0.0,0.0,1.0,-0.0004831071181805818,-2.0830463820172938e-05,0.0,0.0,0.0,0.0
59,1786799111,876791250,1786799111.876791,-11.593331064633112,-1.9923843987320526,0.08278419015652633,0.0,0.0,0.0,1.0,0.000133685537465381,1.0270196827933887e-05,0.0,0.0,0.0,0.0
60,1786799111,943414037,1786799111.943414,-11.592045286652295,-1.9919574676191398,0.07793021687958973,0.0,0.0,0.0,1.0,0.00040414542106523147,9.743589039057081e-05,0.0,0.0,0.0,0.0
61,1786799112,43497451,1786799112.043498,-11.59108452608709,-1.991744639305809,0.08243246953797574,0.0,0.0,0.0,1.0,0.0004339894709443949,0.0001688891485402298,0.0,0.0,0.0,0.0
62,1786799112,343436299,1786799112.343436,-11.592251790401155,-1.991670455588789,0.08470336155142959,0.0,0.0,0.0,1.0,-1.2336366036930833e-05,5.1944570945475254e-05,0.0,0.0,0.0,0.0
63,1786799112,376780362,1786799112.376780,-11.592334576010318,-1.9915546847143164,0.08629674185931638,0.0,0.0,0.0,1.0,-3.593853124969543e-05,4.5177751531452024e-05,0.0,0.0,0.0,0.0
64,1786799112,543552256,1786799112.543552,-11.594068608219448,-1.990999918642163,0.08193505551412233,0.0,0.0,0.0,1.0,-0.0019497890452390364,0.001988160074881563,0.0,0.0,0.0,0.0
65,1786799112,576726755,1786799112.576727,-11.593713773589368,-1.9911661988688767,0.08193505551412233,0.0,0.0,0.0,1.0,-0.0012881957159359093,-0.0004045808138476367,0.0,0.0,0.0,0.0
66,1786799112,610352226,1786799112.610352,-11.59357577929867,-1.9911198412206719,0.08022409577717984,0.0,0.0,0.0,1.0,-0.0015064115469042496,-0.0004532260598464352,0.0,0.0,0.0,0.0
67,1786799112,660125781,1786799112.660126,-11.593390440352723,-1.9910788719405526,0.08480234419539572,0.0,0.0,0.0,1.0,0.002049331360071811,0.0005187122911502746,0.0,0.0,0.0,0.0
68,1786799112,876752952,1786799112.876753,-11.592598104714588,-1.991168761886014,0.08264478104249685,0.0,0.0,0.0,1.0,0.0016604966708353628,0.0004174754798023048,0.0,0.0,0.0,0.0
69,1786799113,10090805,1786799113.010091,-11.59083209565869,-1.9908101876736812,0.07967731901851366,0.0,0.0,0.0,1.0,0.0013291474794573698,0.0003021302069798333,0.0,0.0,0.0,0.0
70,1786799113,43488771,1786799113.043489,-11.58878375491486,-1.9903646317878128,0.0811330298844004,0.0,0.0,0.0,1.0,0.0012102150509730905,0.0002173266421362123,0.0,0.0,0.0,0.0
71,1786799113,76783744,1786799113.076784,-11.588863873945959,-1.9907560441414178,0.0811330298844004,0.0,0.0,0.0,1.0,-0.0007972464532168884,-0.0022321019621926955,0.0,0.0,0.0,0.0
72,1786799113,110157643,1786799113.110158,-11.588617064607655,-1.9905044509010672,0.08394305488631831,0.0,0.0,0.0,1.0,0.0014088936511564842,-0.0004647549830443256,0.0,0.0,0.0,0.0
73,1786799113,143505262,1786799113.143505,-11.588091299900965,-1.9903793228234459,0.08415252707192504,0.0,0.0,0.0,1.0,0.0013299168731779592,-0.0004375524290338966,0.0,0.0,0.0,0.0
74,1786799113,243466328,1786799113.243466,-11.588103195285603,-1.990498748325353,0.08274622519147386,0.0,0.0,0.0,1.0,0.0011395778809760596,-0.0003619918142014186,0.0,0.0,0.0,0.0
75,1786799113,276831951,1786799113.276832,-11.588401204229642,-1.9905478230543725,0.08216658418783135,0.0,0.0,0.0,1.0,0.000962169459626299,-0.00030313553519430473,0.0,0.0,0.0,0.0
76,1786799113,676802988,1786799113.676803,-11.589788980264052,-1.9910966425748644,0.08286421014088398,0.0,0.0,0.0,1.0,0.0003927507660062274,-0.00012710279876794825,0.0,0.0,0.0,0.0
77,1786799113,876818955,1786799113.876819,-11.589489327645447,-1.9911538814639176,0.08418355611294746,0.0,0.0,0.0,1.0,0.00028802334615672274,-0.00010530684551183367,0.0,0.0,0.0,0.0
78,1786799114,210166927,1786799114.210167,-11.587937135738477,-1.991117998250733,0.08287706236848855,0.0,0.0,0.0,1.0,0.0003959169988158997,-0.00017017238584821014,0.0,0.0,0.0,0.0
79,1786799114,243550117,1786799114.243550,-11.586490063061039,-1.9907709676507375,0.08264207753021094,0.0,0.0,0.0,1.0,0.0006255782063537981,-9.160640593634109e-05,0.0,0.0,0.0,0.0
80,1786799114,310129708,1786799114.310130,-11.585447848273601,-1.990293576589587,0.08254264393266109,0.0,0.0,0.0,1.0,0.0025526947894048743,0.0014836853998916562,0.0,0.0,0.0,0.0
81,1786799114,743515600,1786799114.743515,-11.584787249578882,-1.9893846699414732,0.08348284663936681,0.0,0.0,0.0,1.0,0.0016116227764324332,0.001112865540034422,0.0,0.0,0.0,0.0
82,1786799115,76794053,1786799115.076794,-11.581925426270981,-1.9885873397182725,0.0819249708283685,0.0,0.0,0.0,1.0,0.0014047741405706683,0.0007410308235797952,0.0,0.0,0.0,0.0
83,1786799115,143486396,1786799115.143486,-11.580897386973303,-1.9884709555067046,0.08130469370444986,0.0,0.0,0.0,1.0,0.0011746252397936332,0.0005146357993670961,0.0,0.0,0.0,0.0
84,1786799115,343507258,1786799115.343507,-11.580085418162424,-1.9882650176637702,0.08241985205285633,0.0,0.0,0.0,1.0,-0.0015173483554384026,-0.0002813132922826675,0.0,0.0,0.0,0.0
85,1786799115,410162030,1786799115.410162,-11.579800891355939,-1.9882463193544901,0.08390495131461435,0.0,0.0,0.0,1.0,0.0009442837626801178,0.00024058435072638902,0.0,0.0,0.0,0.0
86,1786799115,443502904,1786799115.443503,-11.57939944538605,-1.988247526478209,0.08332605070928975,0.0,0.0,0.0,1.0,0.0014916628231566214,-0.00042715069253682476,0.0,0.0,0.0,0.0
87,1786799115,543559184,1786799115.543559,-11.578602208194393,-1.9883019556395156,0.08250805634659528,0.0,0.0,0.0,1.0,0.0013288995097812393,-0.0003795925339115469,0.0,0.0,0.0,0.0
88,1786799115,843490167,1786799115.843490,-11.577633434850414,-1.9877991875829129,0.08327829073550377,0.0,0.0,0.0,1.0,-0.00027564171922009025,0.0015906161921202466,0.0,0.0,0.0,0.0
89,1786799116,843525988,1786799116.843526,-11.574713070623412,-1.9879837295436664,0.08272011017426628,0.0,0.0,0.0,1.0,0.0016095605551159353,-0.001390038835899793,0.0,0.0,0.0,0.0
90,1786799117,76906367,1786799117.076906,-11.574018617564837,-1.9878267912357857,0.08167529565557621,0.0,0.0,0.0,1.0,0.0014233114935252675,0.0005481315764822897,0.0,0.0,0.0,0.0
91,1786799117,410189478,1786799117.410189,-11.574181047685284,-1.9878348022065062,0.08412592226551262,0.0,0.0,0.0,1.0,0.0004497884230019602,-0.0001430173007720255,0.0,0.0,0.0,0.0
92,1786799117,510236164,1786799117.510236,-11.574616823854669,-1.9882090269733448,0.08141075789764228,0.0,0.0,0.0,1.0,-0.0026039576877959834,-0.003563034442341646,0.0,0.0,0.0,0.0
