idx,sec,nanosec,t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
870,1786799131,679079773,1786799131.679080,-11.599999373360717,-1.9999846450142915,0.08311405008705947,0.0,0.0,0.0,1.0,-6.839477428606965e-08,-5.505833785378494e-08,0.0,0.0,0.0,0.0
871,1786799131,713626418,1786799131.713626,-11.599999375290894,-1.9999846467420197,0.08311484798060814,0.0,0.0,0.0,1.0,-5.012079327463996e-08,-5.0530116309165385e-08,0.0,0.0,0.0,0.0
872,1786799131,747946766,1786799131.747947,-11.59999937665588,-1.9999846483873531,0.08311488246273173,0.0,0.0,0.0,1.0,-3.348580251413853e-08,-4.8410503942955616e-08,0.0,0.0,0.0,0.0
873,1786799131,778860413,1786799131.778860,-11.599999377470859,-1.999984649917241,0.08311416882699996,0.0,0.0,0.0,1.0,-1.710517014144223e-08,-3.729181099576698e-08,0.0,0.0,0.0,0.0
874,1786799131,813290199,1786799131.813290,-11.599999377754227,-1.9999846502534249,0.08311283805926542,0.0,0.0,0.0,1.0,-1.7979527591818235e-09,1.3475856715115023e-08,0.0,0.0,0.0,0.0
875,1786799131,847439796,1786799131.847440,-11.599999377542408,-1.9999846496566287,0.08311095605187495,0.0,0.0,0.0,1.0,1.2788894167340663e-08,3.1375277398748417e-08,0.0,0.0,0.0,0.0
876,1786799131,881740935,1786799131.881741,-11.5999993768717,-1.9999846478793317,0.08310857598396837,0.0,0.0,0.0,1.0,2.5879253633199335e-08,6.371757679724275e-08,0.0,0.0,0.0,0.0
877,1786799131,912666918,1786799131.912667,-11.599999375791375,-1.9999846458818833,0.0831058998234614,0.0,0.0,0.0,1.0,3.754701747220122e-08,5.691586243499048e-08,0.0,0.0,0.0,0.0
878,1786799131,946835362,1786799131.946835,-11.599999374351263,-1.999984644095271,0.08310316675160867,0.0,0.0,0.0,1.0,4.768214827878115e-08,5.102518120020945e-08,0.0,0.0,0.0,0.0
879,1786799131,981273719,1786799131.981274,-11.599999372590975,-1.9999846430243367,0.08310035838010202,0.0,0.0,0.0,1.0,5.6947922063800516e-08,1.0867664923800626e-08,0.0,0.0,0.0,0.0
880,1786799132,15203700,1786799132.015204,-11.599999370522156,-1.9999846434718465,0.08309751835828502,0.0,0.0,0.0,1.0,6.628944319374724e-08,-3.2587864071076206e-08,0.0,0.0,0.0,0.0
881,1786799132,45802451,1786799132.045802,-11.599999368174073,-1.9999846451064838,0.08309495320562853,0.0,0.0,0.0,1.0,7.363346304518563e-08,-5.192379828869188e-08,0.0,0.0,0.0,0.0
882,1786799132,79881156,1786799132.079881,-11.599999365600882,-1.999984646669515,0.08309286530688992,0.0,0.0,0.0,1.0,7.994637623586683e-08,-4.2998429716431994e-08,0.0,0.0,0.0,0.0
883,1786799132,114093878,1786799132.114094,-11.599999362836055,-1.9999846479562193,0.08309139857487491,0.0,0.0,0.0,1.0,8.538523759715216e-08,-3.517798796595713e-08,0.0,0.0,0.0,0.0
884,1786799132,148631359,1786799132.148631,-11.599999359972058,-1.9999846490155992,0.08309069368294889,0.0,0.0,0.0,1.0,8.998195314795591e-08,-3.00780029301457e-08,0.0,0.0,0.0,0.0
885,1786799132,179713019,1786799132.179713,-11.599999356936461,-1.9999846494383364,0.08309091752257039,0.0,0.0,0.0,1.0,5.8739435936103356e-08,8.098851753340033e-09,0.0,0.0,0.0,0.0
886,1786799132,214143061,1786799132.214143,-11.599999358859344,-1.9999846483648338,0.08309217973954165,0.0,0.0,0.0,1.0,-1.5166108679652828e-07,5.001767133227874e-08,0.0,0.0,0.0,0.0
887,1786799132,248296931,1786799132.248297,-11.599999366774867,-1.9999846467735931,0.08309443789842934,0.0,0.0,0.0,1.0,-2.5599966171792994e-07,4.611537606410825e-08,0.0,0.0,0.0,0.0
888,1786799132,279271075,1786799132.279271,-11.599999374636518,-1.9999846452735635,0.08309753849462477,0.0,0.0,0.0,1.0,-2.1955597714128857e-07,4.699188195481668e-08,0.0,0.0,0.0,0.0
889,1786799132,313487526,1786799132.313488,-11.599999381299952,-1.9999846432837003,0.08310116962410459,0.0,0.0,0.0,1.0,-1.8451660643685842e-07,7.379059542552225e-08,0.0,0.0,0.0,0.0
890,1786799132,347462374,1786799132.347462,-11.599999386888104,-1.9999846411061613,0.08310499643538256,0.0,0.0,0.0,1.0,-1.5525009637944992e-07,5.104763193426876e-08,0.0,0.0,0.0,0.0
891,1786799132,381656592,1786799132.381657,-11.599999391584838,-1.9999846399722323,0.08310869445315221,0.0,0.0,0.0,1.0,-1.294322923324174e-07,2.6647773139458626e-08,0.0,0.0,0.0,0.0
892,1786799132,412482743,1786799132.412483,-11.599999395446543,-1.999984639131704,0.08311196143294407,0.0,0.0,0.0,1.0,-1.0426140144547158e-07,2.1370610752098293e-08,0.0,0.0,0.0,0.0
893,1786799132,447061250,1786799132.447061,-11.59999939849538,-1.9999846379299218,0.0831146382769967,0.0,0.0,0.0,1.0,-8.137530074222748e-08,5.7864940361644664e-08,0.0,0.0,0.0,0.0
894,1786799132,481282246,1786799132.481282,-11.599999400829091,-1.9999846348917218,0.08311649762988998,0.0,0.0,0.0,1.0,-6.12925504456862e-08,1.1727992547324707e-07,0.0,0.0,0.0,0.0
895,1786799132,515177691,1786799132.515178,-11.599999402579229,-1.999984629929733,0.08311730726265767,0.0,0.0,0.0,1.0,-4.6483476835693624e-08,1.756733195022955e-07,0.0,0.0,0.0,0.0
896,1786799132,545913314,1786799132.545913,-11.599999403898662,-1.999984623765042,0.08311706908908746,0.0,0.0,0.0,1.0,-3.397015487902967e-08,1.92896092090092e-07,0.0,0.0,0.0,0.0
897,1786799132,580075592,1786799132.580076,-11.599999404802782,-1.9999846175352973,0.08311576368986916,0.0,0.0,0.0,1.0,-2.1343319761234496e-08,1.7419755726394933e-07,0.0,0.0,0.0,0.0
898,1786799132,614041621,1786799132.614042,-11.599999405269292,-1.9999846123495324,0.08311352709153605,0.0,0.0,0.0,1.0,-8.184521131560547e-09,1.4135926899253747e-07,0.0,0.0,0.0,0.0
899,1786799132,648049542,1786799132.648050,-11.5999994053242,-1.9999846081438293,0.08311065558096281,0.0,0.0,0.0,1.0,3.4912267750606066e-09,1.1432124854376284e-07,0.0,0.0,0.0,0.0
900,1786799132,679353001,1786799132.679353,-11.59999940501355,-1.9999846047898635,0.08310738619203434,0.0,0.0,0.0,1.0,1.389101150662651e-08,8.556698529790309e-08,0.0,0.0,0.0,0.0
901,1786799132,712776413,1786799132.712776,-11.599999404376247,-1.9999846028907367,0.08310394302751073,0.0,0.0,0.0,1.0,2.3269744696227423e-08,3.362523844211657e-08,0.0,0.0,0.0,0.0
902,1786799132,746633102,1786799132.746633,-11.599999403447294,-1.9999846025542705,0.08310066157463952,0.0,0.0,0.0,1.0,3.15244432982115e-08,-1.1574822633891043e-09,0.0,0.0,0.0,0.0
903,1786799132,780700106,1786799132.780700,-11.599999402260146,-1.9999846028102546,0.08309787249250208,0.0,0.0,0.0,1.0,3.877377921225621e-08,-1.2649712723551424e-08,0.0,0.0,0.0,0.0
904,1786799132,814604313,1786799132.814604,-11.599999400850283,-1.9999846034121773,0.08309579769009123,0.0,0.0,0.0,1.0,4.5067381905397866e-08,-2.224566425502778e-08,0.0,0.0,0.0,0.0
905,1786799132,845693955,1786799132.845694,-11.599999399255736,-1.9999846042954244,0.08309458352459853,0.0,0.0,0.0,1.0,4.984761525808956e-08,-2.9686915934248614e-08,0.0,0.0,0.0,0.0
906,1786799132,880103031,1786799132.880103,-11.599999397438557,-1.9999846059567745,0.08309428724594338,0.0,0.0,0.0,1.0,5.93202686162682e-08,-7.297838380126543e-08,0.0,0.0,0.0,0.0
907,1786799132,914038690,1786799132.914039,-11.59999939526462,-1.999984609030402,0.08309489486005352,0.0,0.0,0.0,1.0,7.003671806853393e-08,-9.807762181969992e-08,0.0,0.0,0.0,0.0
908,1786799132,948148651,1786799132.948149,-11.599999393780742,-1.999984610545539,0.08309641067545388,0.0,0.0,0.0,1.0,3.7532723164336585e-08,-2.804668965616308e-08,0.0,0.0,0.0,0.0
909,1786799132,979019432,1786799132.979019,-11.599999392359454,-1.9999846115479567,0.08309870204079309,0.0,0.0,0.0,1.0,4.6743417007615985e-08,-3.172600271560206e-08,0.0,0.0,0.0,0.0
910,1786799133,13316710,1786799133.013317,-11.599999390709526,-1.999984612612041,0.08310153330515688,0.0,0.0,0.0,1.0,5.168998113118343e-08,-3.206350579834806e-08,0.0,0.0,0.0,0.0
911,1786799133,47648624,1786799133.047649,-11.59999938890476,-1.9999846136840127,0.08310468845489755,0.0,0.0,0.0,1.0,5.6100940064566034e-08,-3.222462195078706e-08,0.0,0.0,0.0,0.0
912,1786799133,81939640,1786799133.081940,-11.59999938696014,-1.999984614759012,0.08310793648134034,0.0,0.0,0.0,1.0,6.011200774091489e-08,-3.225539942550386e-08,0.0,0.0,0.0,0.0
913,1786799133,112652060,1786799133.112652,-11.599999384888669,-1.9999846155174918,0.08311099704708998,0.0,0.0,0.0,1.0,6.377372954377277e-08,-5.138191960500075e-09,0.0,0.0,0.0,0.0
914,1786799133,146771241,1786799133.146771,-11.59999938268464,-1.9999846149408926,0.08311361744346829,0.0,0.0,0.0,1.0,6.804834763924472e-08,3.505444017531666e-08,0.0,0.0,0.0,0.0
915,1786799133,181050298,1786799133.181050,-11.599999380350742,-1.999984613641831,0.08311540579294088,0.0,0.0,0.0,1.0,7.159335307165464e-08,3.544910735550398e-08,0.0,0.0,0.0,0.0
916,1786799133,215074418,1786799133.215074,-11.59999937784804,-1.9999846125807108,0.08311609804076825,0.0,0.0,0.0,1.0,7.93270577869103e-08,2.9564729705005924e-08,0.0,0.0,0.0,0.0
917,1786799133,245779722,1786799133.245780,-11.599999375015539,-1.9999846116769027,0.0831156394651896,0.0,0.0,0.0,1.0,8.961537379990369e-08,2.5147047603252314e-08,0.0,0.0,0.0,0.0
918,1786799133,280047028,1786799133.280047,-11.599999371954507,-1.9999846109413406,0.08311402949242629,0.0,0.0,0.0,1.0,9.243795314408546e-08,1.9359365450507207e-08,0.0,0.0,0.0,0.0
919,1786799133,314052288,1786799133.314052,-11.599999368833538,-1.9999846103960086,0.08311151203853749,0.0,0.0,0.0,1.0,9.478814146002114e-08,1.4022933567524341e-08,0.0,0.0,0.0,0.0
920,1786799133,348233436,1786799133.348233,-11.599999366384548,-1.9999846100126188,0.08310837153156146,0.0,0.0,0.0,1.0,6.2367173995486364e-09,9.532332243808065e-09,0.0,0.0,0.0,0.0
921,1786799133,379147628,1786799133.379148,-11.599999369924403,-1.9999846101598207,0.08310495183382245,0.0,0.0,0.0,1.0,-1.6154608884659118e-07,-2.0896352154668508e-08,0.0,0.0,0.0,0.0
922,1786799133,413362514,1786799133.413363,-11.599999374832308,-1.9999846115586268,0.08310158779798177,0.0,0.0,0.0,1.0,-1.3585873635484078e-07,-5.877354518576301e-08,0.0,0.0,0.0,0.0
923,1786799133,447364943,1786799133.447365,-11.599999378962446,-1.9999846135858244,0.08309863237891535,0.0,0.0,0.0,1.0,-1.1442181870558217e-07,-6.262666967347167e-08,0.0,0.0,0.0,0.0
924,1786799133,481859242,1786799133.481859,-11.599999382426903,-1.9999846157571608,0.08309636425995745,0.0,0.0,0.0,1.0,-9.776114353447103e-08,-6.736134772507357e-08,0.0,0.0,0.0,0.0
925,1786799133,512672788,1786799133.512673,-11.599999385505564,-1.9999846181014314,0.08309491179444417,0.0,0.0,0.0,1.0,-8.478379759181896e-08,-7.285434447707434e-08,0.0,0.0,0.0,0.0
926,1786799133,546930582,1786799133.546931,-11.599999386427047,-1.9999846200981424,0.08309425958221366,0.0,0.0,0.0,1.0,-5.8203096162116055e-09,-4.627461219520469e-08,0.0,0.0,0.0,0.0
927,1786799133,581264282,1786799133.581264,-11.599999386430841,-1.999984621011028,0.08309435054188408,0.0,0.0,0.0,1.0,4.533531393488758e-09,-1.2183213810948234e-08,0.0,0.0,0.0,0.0
928,1786799133,612070640,1786799133.612071,-11.599999386091843,-1.9999846211290178,0.08309520346967944,0.0,0.0,0.0,1.0,1.4763799318956453e-08,-6.490552932560876e-09,0.0,0.0,0.0,0.0
929,1786799133,646385330,1786799133.646385,-11.599999385461933,-1.9999846209769787,0.08309687991273257,0.0,0.0,0.0,1.0,2.223767616578757e-08,1.320924136012391e-08,0.0,0.0,0.0,0.0
930,1786799133,680828993,1786799133.680829,-11.59999938459049,-1.9999846202177292,0.08309923722814323,0.0,0.0,0.0,1.0,2.9223806991003377e-08,3.0072685985709145e-08,0.0,0.0,0.0,0.0
931,1786799133,715144383,1786799133.715144,-11.599999383499835,-1.9999846189545376,0.08310195044139529,0.0,0.0,0.0,1.0,3.548538144098993e-08,4.390098867212029e-08,0.0,0.0,0.0,0.0
932,1786799133,746203681,1786799133.746204,-11.599999382215723,-1.9999846181032392,0.0831048892492377,0.0,0.0,0.0,1.0,4.0885140607256135e-08,1.0874568319939754e-08,0.0,0.0,0.0,0.0
933,1786799133,780656992,1786799133.780657,-11.599999380766288,-1.9999846183031749,0.08310790314861462,0.0,0.0,0.0,1.0,4.5522558816519116e-08,-1.922128632764756e-08,0.0,0.0,0.0,0.0
934,1786799133,814911307,1786799133.814911,-11.599999379166793,-1.9999846194441708,0.0831107171785252,0.0,0.0,0.0,1.0,5.005970287152146e-08,-4.608826085693507e-08,0.0,0.0,0.0,0.0
935,1786799133,845809883,1786799133.845810,-11.59999937740551,-1.9999846214290957,0.08311300774099462,0.0,0.0,0.0,1.0,5.488962725927651e-08,-7.030701753014202e-08,0.0,0.0,0.0,0.0
936,1786799133,880355112,1786799133.880355,-11.599999375508462,-1.999984624187466,0.08311451683784116,0.0,0.0,0.0,1.0,5.914348971661743e-08,-9.309220248007355e-08,0.0,0.0,0.0,0.0
937,1786799133,914239447,1786799133.914239,-11.59999937337989,-1.9999846277693054,0.0831151754504776,0.0,0.0,0.0,1.0,6.800580811906369e-08,-1.2016507439234444e-07,0.0,0.0,0.0,0.0
938,1786799133,945282117,1786799133.945282,-11.59999937094086,-1.9999846321676724,0.08311501732627827,0.0,0.0,0.0,1.0,7.741611372129548e-08,-1.3193936701082064e-07,0.0,0.0,0.0,0.0
939,1786799133,979848457,1786799133.979848,-11.599999368429748,-1.9999846362408373,0.08311406987389033,0.0,0.0,0.0,1.0,3.839346508585288e-08,-1.0549978108533216e-07,0.0,0.0,0.0,0.0
940,1786799134,14078127,1786799134.014078,-11.599999371260846,-1.9999846384541338,0.0831132512254289,0.0,0.0,0.0,1.0,-1.809209974632526e-07,-3.666944849549459e-08,0.0,0.0,0.0,0.0
941,1786799134,48310851,1786799134.048311,-11.599999377076744,-1.9999846385503977,0.08311680031331743,0.0,0.0,0.0,1.0,-1.6545985929653106e-07,3.1562940833543104e-08,0.0,0.0,0.0,0.0
942,1786799134,79190334,1786799134.079190,-11.599999382216717,-1.9999846364781837,0.0831313013493762,0.0,0.0,0.0,1.0,-1.4661938057076328e-07,7.349826084381188e-08,0.0,0.0,0.0,0.0
943,1786799134,113420571,1786799134.113420,-11.599999386846982,-1.9999846345199093,0.08316290995372363,0.0,0.0,0.0,1.0,-1.3315395719758307e-07,3.547547350182653e-08,0.0,0.0,0.0,0.0
944,1786799134,147906001,1786799134.147906,-11.599999391332512,-1.9999846344672811,0.0832276471141391,0.0,0.0,0.0,1.0,-1.364350588120003e-07,-2.9135510663108358e-08,0.0,0.0,0.0,0.0
945,1786799134,178962492,1786799134.178962,-11.599999396017667,-1.9999846369779781,0.08335049840938193,0.0,0.0,0.0,1.0,-1.4484309405884102e-07,-1.1772227986788975e-07,0.0,0.0,0.0,0.0
946,1786799134,213474112,1786799134.213474,-11.599999401098465,-1.999984642974241,0.08355003211266485,0.0,0.0,0.0,1.0,-1.600517595635243e-07,-2.356392337095363e-07,0.0,0.0,0.0,0.0
947,1786799134,249890753,1786799134.249891,-11.599999406926718,-1.9999846520491653,0.08385942599553672,0.0,0.0,0.0,1.0,-1.8925443405495922e-07,-3.0911224032728863e-07,0.0,0.0,0.0,0.0
948,1786799134,280675332,1786799134.280675,-11.599999414001008,-1.999984664460882,0.08432111259844399,0.0,0.0,0.0,1.0,-2.3350326521445006e-07,-4.33361793121288e-07,0.0,0.0,0.0,0.0
949,1786799134,314697817,1786799134.314698,-11.599999422782634,-1.999984682034989,0.08495374547127678,0.0,0.0,0.0,1.0,-2.8861354422072687e-07,-6.116678229104661e-07,0.0,0.0,0.0,0.0
950,1786799134,345514840,1786799134.345515,-11.599999432999612,-1.999984706530676,0.08575063692491122,0.0,0.0,0.0,1.0,-3.2243333607916104e-07,-8.422669626035921e-07,0.0,0.0,0.0,0.0
951,1786799134,379667616,1786799134.379668,-11.599999444507779,-1.9999847394080414,0.08669487473822551,0.0,0.0,0.0,1.0,-3.653664791415762e-07,-1.0973390072632805e-06,0.0,0.0,0.0,0.0
952,1786799134,413935483,1786799134.413935,-11.599999457599415,-1.9999847797590382,0.0877568182475128,0.0,0.0,0.0,1.0,-4.1624838935569806e-07,-1.3058104086644462e-06,0.0,0.0,0.0,0.0
953,1786799134,448301197,1786799134.448301,-11.599999472510863,-1.999984826506658,0.08888691044229247,0.0,0.0,0.0,1.0,-4.734950720127229e-07,-1.4807910959801032e-06,0.0,0.0,0.0,0.0
954,1786799134,479068423,1786799134.479069,-11.59999948941892,-1.9999848783283787,0.09002333806655102,0.0,0.0,0.0,1.0,-5.360353698562517e-07,-1.622440292460548e-06,0.0,0.0,0.0,0.0
955,1786799134,513270754,1786799134.513271,-11.599999508527265,-1.9999849347728442,0.09110480494901382,0.0,0.0,0.0,1.0,-6.044349521605329e-07,-1.6991159579054803e-06,0.0,0.0,0.0,0.0
956,1786799134,547386642,1786799134.547387,-11.599999530008834,-1.999984989458829,0.09212291316529038,0.0,0.0,0.0,1.0,-6.778367208881591e-07,-1.5946838846941445e-06,0.0,0.0,0.0,0.0
957,1786799134,581519879,1786799134.581520,-11.599999554002725,-1.9999850409369389,0.09309130388622562,0.0,0.0,0.0,1.0,-7.550402805757992e-07,-1.5023723593646303e-06,0.0,0.0,0.0,0.0
958,1786799134,612430219,1786799134.612430,-11.599999580639354,-1.9999850892379827,0.09402071733245601,0.0,0.0,0.0,1.0,-8.356192845019938e-07,-1.4109583780520401e-06,0.0,0.0,0.0,0.0
959,1786799134,646666058,1786799134.646666,-11.599999610030794,-1.9999851342990504,0.09491899239340168,0.0,0.0,0.0,1.0,-9.199934497520645e-07,-1.301500280694437e-06,0.0,0.0,0.0,0.0
960,1786799134,680926755,1786799134.680927,-11.59999964227786,-1.999985175942903,0.09579188926925285,0.0,0.0,0.0,1.0,-1.0069295067168e-06,-1.2112263824120484e-06,0.0,0.0,0.0,0.0
961,1786799134,715218218,1786799134.715218,-11.599999677654845,-1.9999852150753676,0.09664369279236538,0.0,0.0,0.0,1.0,-1.1121489555723134e-06,-1.1526935424285587e-06,0.0,0.0,0.0,0.0
962,1786799134,746168309,1786799134.746168,-11.599999716130347,-1.9999852537081462,0.09747760283511288,0.0,0.0,0.0,1.0,-1.1926948864498813e-06,-1.169600836665873e-06,0.0,0.0,0.0,0.0
963,1786799134,780690386,1786799134.780690,-11.599999757557041,-1.9999852936465887,0.09829602369160834,0.0,0.0,0.0,1.0,-1.2831904288749017e-06,-1.225291518512985e-06,0.0,0.0,0.0,0.0
964,1786799134,812029240,1786799134.812029,-11.599999801897557,-1.9999853357333355,0.09910082340622367,0.0,0.0,0.0,1.0,-1.3700191853739693e-06,-1.2989134700239993e-06,0.0,0.0,0.0,0.0
965,1786799134,846341976,1786799134.846342,-11.599999844523927,-1.9999853806785075,0.09989345334933303,0.0,0.0,0.0,1.0,-1.2048531641544493e-06,-1.393790222203861e-06,0.0,0.0,0.0,0.0
966,1786799134,880843852,1786799134.880844,-11.599999881897357,-1.9999854285350895,0.1006750517599001,0.0,0.0,0.0,1.0,-1.0537165931138136e-06,-1.469752479438043e-06,0.0,0.0,0.0,0.0
967,1786799134,915064447,1786799134.915064,-11.599999914102673,-1.9999854796123622,0.10144654223524373,0.0,0.0,0.0,1.0,-8.950235455668041e-07,-1.5879542473027326e-06,0.0,0.0,0.0,0.0
968,1786799134,945821716,1786799134.945822,-11.599999935212004,-1.9999855345425785,0.10220871138763585,0.0,0.0,0.0,1.0,-1.8670677908678567e-07,-1.492918232714799e-06,0.0,0.0,0.0,0.0
969,1786799134,979960551,1786799134.979960,-11.599999931666702,-1.9999855829795827,0.1029622777241348,0.0,0.0,0.0,1.0,1.639220015176858e-07,-1.556399625350763e-06,0.0,0.0,0.0,0.0
970,1786799135,14368388,1786799135.014368,-11.599999924562677,-1.999985639974052,0.10370772307419604,0.0,0.0,0.0,1.0,2.507663207565959e-07,-1.8366282267622234e-06,0.0,0.0,0.0,0.0
971,1786799135,45226845,1786799135.045227,-11.599999914960543,-1.9999857071071352,0.10444555693289695,0.0,0.0,0.0,1.0,3.1548452481378316e-07,-2.1602203832143184e-06,0.0,0.0,0.0,0.0
972,1786799135,79296853,1786799135.079297,-11.599999903620294,-1.9999857855824723,0.10517622362450244,0.0,0.0,0.0,1.0,3.5597086661628253e-07,-2.519465916622446e-06,0.0,0.0,0.0,0.0
973,1786799135,113502881,1786799135.113503,-11.59999989121855,-1.9999858761496583,0.10590012975890122,0.0,0.0,0.0,1.0,3.883897213701163e-07,-2.8743350387816484e-06,0.0,0.0,0.0,0.0
974,1786799135,147928936,1786799135.147929,-11.599999877734325,-1.9999859782673322,0.10661764473570874,0.0,0.0,0.0,1.0,4.158220631510833e-07,-3.217355492868236e-06,0.0,0.0,0.0,0.0
975,1786799135,178981231,1786799135.178981,-11.599999863594068,-1.9999860917492422,0.1073290966852119,0.0,0.0,0.0,1.0,4.2850559228694105e-07,-3.558161988790294e-06,0.0,0.0,0.0,0.0
976,1786799135,213108396,1786799135.213108,-11.599999851099362,-1.9999862165944269,0.10803479515158693,0.0,0.0,0.0,1.0,2.7382840293338773e-07,-3.900646926830515e-06,0.0,0.0,0.0,0.0
977,1786799135,247569590,1786799135.247570,-11.599999846758411,-1.9999863517632477,0.10873502591525602,0.0,0.0,0.0,1.0,1.7158559514412403e-08,-4.16128942171982e-06,0.0,0.0,0.0,0.0
978,1786799135,279565139,1786799135.279565,-11.599999850623222,-1.9999864934676672,0.10943005074305423,0.0,0.0,0.0,1.0,-2.235224772800456e-07,-4.317657452669202e-06,0.0,0.0,0.0,0.0
979,1786799135,312714293,1786799135.312714,-11.599999862318152,-1.9999866401622406,0.11012011826172541,0.0,0.0,0.0,1.0,-4.5308777880764e-07,-4.471594075197553e-06,0.0,0.0,0.0,0.0
980,1786799135,346723294,1786799135.346723,-11.599999876848596,-1.9999867913248188,0.11080546497557708,0.0,0.0,0.0,1.0,-4.2200504034752143e-07,-4.586785634910587e-06,0.0,0.0,0.0,0.0
981,1786799135,381315895,1786799135.381316,-11.59999989038143,-1.9999869457433224,0.11148631332662558,0.0,0.0,0.0,1.0,-3.9114219356581754e-07,-4.6658265181665226e-06,0.0,0.0,0.0,0.0
982,1786799135,412081046,1786799135.412081,-11.599999902618467,-1.9999871024049765,0.11216286720600674,0.0,0.0,0.0,1.0,-3.476700127775887e-07,-4.720069503321142e-06,0.0,0.0,0.0,0.0
983,1786799135,446534617,1786799135.446535,-11.599999913442993,-1.9999872597070558,0.11283531500601628,0.0,0.0,0.0,1.0,-3.0634683700763076e-07,-4.711732549754861e-06,0.0,0.0,0.0,0.0
984,1786799135,480784833,1786799135.480785,-11.59999992295184,-1.999987416364021,0.11350383518055548,0.0,0.0,0.0,1.0,-2.69135504126622e-07,-4.69707735718353e-06,0.0,0.0,0.0,0.0
985,1786799135,514781398,1786799135.514781,-11.599999931266867,-1.999987573212522,0.1141685981701761,0.0,0.0,0.0,1.0,-2.31885890045112e-07,-4.714238863256047e-06,0.0,0.0,0.0,0.0
986,1786799135,545499139,1786799135.545499,-11.599999939407546,-1.9999877307647855,0.11482977295050452,0.0,0.0,0.0,1.0,-2.4091333228769296e-07,-4.7146884559951605e-06,0.0,0.0,0.0,0.0
987,1786799135,579992671,1786799135.579993,-11.599999946988374,-1.9999878864579763,0.11548753641382213,0.0,0.0,0.0,1.0,-2.1789921631809335e-07,-4.634516248931811e-06,0.0,0.0,0.0,0.0
988,1786799135,614204671,1786799135.614205,-11.59999995397842,-1.999988039489876,0.11614209426228524,0.0,0.0,0.0,1.0,-2.046007454318971e-07,-4.552164548988261e-06,0.0,0.0,0.0,0.0
989,1786799135,645276632,1786799135.645277,-11.599999960644237,-1.9999881896491127,0.11679364568357778,0.0,0.0,0.0,1.0,-1.9760169649910763e-07,-4.461938930101782e-06,0.0,0.0,0.0,0.0
990,1786799135,679491022,1786799135.679491,-11.599999967045866,-1.9999883367020344,0.11744236052788565,0.0,0.0,0.0,1.0,-1.597980348650456e-07,-4.372078519423808e-06,0.0,0.0,0.0,0.0
991,1786799135,713808755,1786799135.713809,-11.59999996891362,-1.9999884808073882,0.11808841957868882,0.0,0.0,0.0,1.0,2.6008345524254236e-08,-4.289374609120622e-06,0.0,0.0,0.0,0.0
992,1786799135,748094115,1786799135.748094,-11.599999965132127,-1.9999886221786891,0.11873198551411147,0.0,0.0,0.0,1.0,1.800497698343439e-07,-4.2078411214687965e-06,0.0,0.0,0.0,0.0
993,1786799135,778991636,1786799135.778992,-11.599999956805506,-1.9999887609295273,0.11937320929428089,0.0,0.0,0.0,1.0,3.0155373642202416e-07,-4.126497010579051e-06,0.0,0.0,0.0,0.0
994,1786799135,813266553,1786799135.813267,-11.599999945033057,-1.9999888973813675,0.12001223213544047,0.0,0.0,0.0,1.0,3.908927083136399e-07,-4.070412303157751e-06,0.0,0.0,0.0,0.0
995,1786799135,847826522,1786799135.847826,-11.59999993548795,-1.9999890317336388,0.12064918845113912,0.0,0.0,0.0,1.0,2.0097228282240213e-07,-4.00158702675704e-06,0.0,0.0,0.0,0.0
996,1786799135,879241922,1786799135.879242,-11.599999932227593,-1.9999891637137692,0.1212842029668751,0.0,0.0,0.0,1.0,1.467727499130199e-08,-3.924295224217033e-06,0.0,0.0,0.0,0.0
997,1786799135,913249273,1786799135.913249,-11.599999935052907,-1.9999892933915069,0.12191741032385744,0.0,0.0,0.0,1.0,-1.6522148495491125e-07,-3.868155545077152e-06,0.0,0.0,0.0,0.0
998,1786799135,947363718,1786799135.947364,-11.599999943711644,-1.9999894210876927,0.12254893375820117,0.0,0.0,0.0,1.0,-3.3625953855458136e-07,-3.813989348607697e-06,0.0,0.0,0.0,0.0
999,1786799135,981501393,1786799135.981501,-11.599999957957252,-1.9999895474072025,0.12317888572486806,0.0,0.0,0.0,1.0,-5.008373833018153e-07,-3.7600779223558898e-06,0.0,0.0,0.0,0.0
1000,1786799136,12274693,1786799136.012275,-11.599999977581714,-1.9999896714973577,0.12380737885495265,0.0,0.0,0.0,1.0,-6.601506530359177e-07,-3.704981512223323e-06,0.0,0.0,0.0,0.0
1001,1786799136,46643187,1786799136.046643,-11.600000002441293,-1.9999897939356843,0.12443451073449922,0.0,0.0,0.0,1.0,-8.153630811083649e-07,-3.655048479360065e-06,0.0,0.0,0.0,0.0
1002,1786799136,80795856,1786799136.080796,-11.600000032377363,-1.9999899154896754,0.12506037743186635,0.0,0.0,0.0,1.0,-9.64734993303747e-07,-3.647351120549101e-06,0.0,0.0,0.0,0.0
1003,1786799136,114818809,1786799136.114819,-11.60000006539586,-1.9999900372228836,0.12568506784870317,0.0,0.0,0.0,1.0,-9.561156259164177e-07,-3.651075974618919e-06,0.0,0.0,0.0,0.0
1004,1786799136,145741384,1786799136.145741,-11.60000009551536,-1.9999901587955244,0.1263086674476979,0.0,0.0,0.0,1.0,-8.632892380127408e-07,-3.646228304130277e-06,0.0,0.0,0.0,0.0
